""	PARD3	EGFR	CHRM3	ADGRV1	F2R	CANX	ERBB2	NOTCH4	ITGB8	NRCAM	CD9	PTPRA	SMAP1	KCND2	TNFRSF1A	TFRC	APLP2	TSPAN5	TSPAN12	PTPRZ1	LRP6	AR	TNFRSF12A	ADCYAP1R1	THY1	PDE1C	PLXNB2	HMMR	NOTCH2	NOTCH1	IGF2R	CD99L2	CADM1	NT5E	LDLR	PILRB	KCNJ10	TRAF3	NECTIN2	PLXNB1	ADCY1	ADORA1	ITGA2	MCAM	CDH10	CNR1	PTPRS	S1PR3	FGFR1	EDNRB	PRTG	ITGB1	SDC3	LRP1	LINGO1	TNFRSF10B	SMAD3	LRP4	TNFRSF19	SLC16A1	LRP5	GPC1	RIPK1	NOTCH3	GPR37	TSPAN17	DCC	ITGAV	GPR37L1	IGF1R	LRP8	CD81	APLP1	INSR	MCFD2	TNFRSF21	AMFR	RXRA	LIFR	LPP	SORT1	ITGA6	CD63	NCL	ERAP1	NCSTN	SIRPA	LRP10	ABCA1	ADGRE5	RPSA	LAMP1	C1QBP	CD46	CD44	NRP1	TSPAN14	CD74	SORL1	CLEC2D
RPSA	0.88864152977705	0.821785714012318	0.868949767645998	0.692032206642838	0.714027701898505	0.956023083282184	0.837654886409337	0.688923804197818	0.88563250248753	0.798991420963404	0.851116036001282	0.938965681641898	0.941284536480046	0.873492777863078	0.850232591750979	0.913680985398698	0.953071309393104	0.962582647209322	0.959599437071583	0.879081943912578	0.840754218221819	0.805520532372238	0.769703833136279	0.184919680616381	0.615253535813065	0.852580697563448	0.919058570566499	0.697012452274236	0.922750055698474	0.899349349995258	0.842039199986769	0.902242174804683	0.920778803491658	0.934500333266397	0.653655300853803	0.800046381551288	0.807875901048153	0.928449100488816	0.780623275301472	0.681100710466839	0.888015587925733	0.705031850614162	0.565480591365505	0.538797504375192	0.802991400961273	0.8924910945495	0.790377964813208	0.647069454415674	0.9072646169403	0.84784274766696	0.832471881302931	0.773228128399284	0.799740257160206	0.913484167635399	0.805334431606275	0.826901803653709	0.849836165294373	0.865538713327557	0.938653469014223	0.968194002689053	0.8771518252932	0.730145386521474	0.929214876504079	0.674986583579614	0.735569978888299	0.898256103184023	0.805574402063844	0.888273089572765	0.853844068106836	0.622717520364016	0.886614184324173	0.899232952681278	0.840635233804978	0.399505086238721	0.932488104316393	0.91949374057516	0.932401183679218	0.845839643554044	0.63431967477458	0.743675222019834	0.894714513359544	0.365916155940415	0.956399423193698	0.979122027030002	0.866554376364234	0.932255827133921	0.706714858532525	0.761205337583783	0.765633290384521	0.838004981446752	1	0.891437313089555	0.956093884155342	0.813557497820012	0.0600997532186944	0.580286768102162	0.69747620079469	0.577574259543745	0.593927829687271	0.779807488138404
LAMP1	0.850174235008804	0.827079564396766	0.802140788455851	0.869049469041551	0.891105643648687	0.964530365220908	0.900807454915391	0.744696055370501	0.9350678957542	0.874827952211829	0.86666792894106	0.95584753074874	0.961887789374634	0.823562733199135	0.95734361558276	0.893118593223267	0.942958853752999	0.897722560711586	0.907980996846768	0.875218161713556	0.855053256791524	0.940019816480706	0.755163292966313	0.494862875884356	0.667544587113646	0.879990191713873	0.903648388041385	0.642827714556775	0.913984529786521	0.879800281561147	0.891733837667308	0.914476555734109	0.922551828701191	0.87997491614416	0.828109018474251	0.852133220536319	0.890287234900179	0.916930058480136	0.855005400340206	0.848735022165996	0.848011719238247	0.830812072723695	0.775732002101219	0.57999665496137	0.791128353047423	0.839011880664653	0.797430283794633	0.818124870926846	0.892209350299061	0.96375909457573	0.78872013543342	0.81369536523391	0.902119034484033	0.901555614553093	0.720041420649415	0.805151611212351	0.866769076557475	0.858003945860873	0.860181647974555	0.935350536049705	0.840353510793599	0.849122496058753	0.928625826590331	0.714329798721921	0.846232301754808	0.858447966116712	0.742532564900798	0.942232421853164	0.844089901632683	0.760671543428381	0.893319801254112	0.985188489493135	0.90483638302176	0.50402345509694	0.950633141702246	0.905116985619518	0.947562862720257	0.89696786005633	0.867417625461241	0.857230375050601	0.944362729732626	0.669051745064162	0.890227809270789	0.903121809714951	0.919780500113757	0.924551410258604	0.887363067297236	0.939518034393287	0.872571725179248	0.765912694484856	0.891437313089555	1	0.894562763084184	0.869585813977172	0.376201798650093	0.711625002490585	0.739762339021447	0.679522810332994	0.77635348316398	0.805587242035505
C1QBP	0.831561341954565	0.817142568985532	0.898619448446352	0.766193473637676	0.717987560781189	0.958813112654559	0.838280615473014	0.691093350457163	0.914637235145288	0.823509724550163	0.825256838809259	0.944798478724466	0.940346101843857	0.850581552877074	0.890213048898665	0.948687590029152	0.95625646633145	0.957831256109082	0.924231202375858	0.916566011663977	0.816595692935828	0.804777645888854	0.860340088741296	0.177647505472113	0.601023922857341	0.893530289339807	0.887451009076917	0.606683732476423	0.907182460345486	0.849425262881336	0.84817267533409	0.886695954054163	0.922240326173939	0.956285545415721	0.668881978142032	0.745017715121646	0.827708118697867	0.925394413208035	0.795658000774674	0.694909506104027	0.873079365334759	0.799596672722322	0.528717675721475	0.535429558850654	0.835511338139824	0.891411024638866	0.785684506802303	0.64731409532964	0.889221338439551	0.836868419065317	0.826984916740992	0.771997210584073	0.845956171436464	0.93569997401291	0.774434331441247	0.830467492230665	0.824892223356619	0.861023728478676	0.882818324393594	0.957032366095497	0.859678761478826	0.793904891388018	0.925558125024991	0.654803483337228	0.765786727280979	0.901689575334616	0.798533007684911	0.915164932604711	0.91088149953698	0.624276663392456	0.894824266827309	0.916843265082334	0.846189802731185	0.411943154438337	0.934210284697636	0.933299087549515	0.919663103355384	0.828640329619064	0.63959225647289	0.804796424563591	0.868804188104303	0.382261807796906	0.973878345944691	0.974863190903669	0.861964080809749	0.928597343979721	0.688211396226405	0.759803227276373	0.769826949877012	0.847384176896368	0.956093884155342	0.894562763084184	1	0.817070501304133	0.0729085200863208	0.622504619201709	0.68172982851164	0.584868803141838	0.607198215094077	0.723778185605074
CD46	0.87137261898551	0.837095931710858	0.788511033892369	0.742398360893985	0.822481642118762	0.885262455287358	0.836432457182279	0.86165882079607	0.873277329839377	0.875814293169363	0.852336357364069	0.875698784053714	0.845401272105573	0.834736462610003	0.86121740058602	0.890205062017838	0.884974284838532	0.818237859689664	0.838407569784667	0.861413369325057	0.92980097703964	0.833501388472388	0.674416270768885	0.214759268948852	0.74711343886038	0.85679701485745	0.902115351559867	0.684687916983904	0.930460341065536	0.906543493393084	0.947906608210326	0.863283263721023	0.889048854756354	0.854614711494656	0.757858436593811	0.897286474470753	0.880781348993373	0.896645163937779	0.917120279735832	0.820965614442787	0.838703132120976	0.703658881013538	0.713699495142274	0.789516284911617	0.759491900994291	0.796121565931014	0.869572352038885	0.773483235197173	0.919993056410517	0.80493348193918	0.863190403399362	0.914219342016493	0.807228934987094	0.882616122227487	0.789500068110875	0.883169878829031	0.885689747559506	0.845123624083308	0.818485770540915	0.857083072386645	0.868353279824139	0.679144984878078	0.904093562057946	0.75825798731988	0.796092798016911	0.842965027225953	0.773218919997832	0.916128477816989	0.775638552128698	0.872688902705455	0.874436345675204	0.878701802032469	0.840706453491084	0.708358980905257	0.888158607847795	0.914095846416695	0.867529369989655	0.912813730688324	0.710425023851588	0.913164607635119	0.902758878206895	0.553616495556917	0.793201328448738	0.84527437543806	0.868209947605154	0.907996211461671	0.725427588819528	0.839975030208862	0.899968320302897	0.77078907742565	0.813557497820012	0.869585813977172	0.817070501304133	1	0.192284102964173	0.820598837051973	0.889278711612083	0.778858008148582	0.789858769194778	0.84488815435224
CD44	0.155357095451764	0.0458057886961332	0.00727081710194648	0.324503137343246	0.556762050941738	0.202822002067422	0.333740723904075	0.171952434469466	0.183744792775244	0.360025652938346	0.231819282732381	0.170516734779748	0.252292074416833	-0.0826826372620186	0.40907851770361	0.0550434344689875	0.149603435792754	0.0624709095614389	0.0474034589417766	0.00313567176692916	0.145684275052277	0.4510755037877	0.157066846576741	0.787960965369155	0.229383256324504	0.13289378925836	0.161891021095944	0.0832127260276633	0.116211616538308	0.101736266134296	0.229022978017094	0.174335928936849	0.157345060266774	-0.0129341233115353	0.565626230056654	0.223808143932126	0.210784152521137	0.173214290737561	0.270643716199418	0.405392693979274	0.0113734883247802	0.278590646959966	0.62527697386385	0.112040474893332	-0.0332269587970916	0.0899596839799595	0.0941484094039245	0.531842548734475	0.121888418020724	0.366768752752484	0.0279877598060679	0.193665995699128	0.190521769504102	0.042683959353295	-0.118559315649912	0.0245836649090751	0.157232685600106	0.0105724322665398	0.0404404724197611	0.146761151515496	-0.00111641550227347	0.498285846661275	0.158006673051995	0.182062739252145	0.333406279756623	0.0779347088480516	-0.0457839484226611	0.182313167691692	-0.0495450936792321	0.322643825947846	0.147303673879547	0.336102348133636	0.314791951258381	0.169187115434493	0.21191310284457	0.0657428216393427	0.201932514926607	0.257614135531919	0.656996130794401	0.271447508502249	0.289642753953203	0.719996143819685	0.0919155973776473	0.0670797048350305	0.299341915248592	0.13470861853952	0.618189773403086	0.550634109511276	0.346840591059739	-0.0214425597314151	0.0600997532186944	0.376201798650093	0.0729085200863208	0.192284102964173	1	0.335159285306831	0.172545409582061	0.293417435966924	0.466891868457185	0.236302955967609
NRP1	0.650980908310289	0.558759716254219	0.542856489323402	0.594341189863799	0.769226966519701	0.683828877076399	0.658364534354638	0.900355743333812	0.617193301696635	0.689437166021578	0.585169733763595	0.633250028537792	0.639641823311607	0.533060054786762	0.742942363363815	0.706848643619272	0.699174468770783	0.611713531806259	0.573541769508609	0.575240205979084	0.685583641446261	0.681451309029976	0.54007196061301	0.270410450095082	0.596306703451774	0.690426413171486	0.732820366315834	0.516336191333272	0.690318976605847	0.62789291970243	0.856842126599996	0.662227609644986	0.665270443291309	0.634946713825029	0.68976761494468	0.721655347526251	0.635324052524181	0.710428358391045	0.870794019614868	0.682007302443752	0.573045975255051	0.539842162943883	0.703009928615398	0.833639266701438	0.507534630163888	0.619551775269767	0.568665529910988	0.804000689010567	0.702980807795421	0.64043367458938	0.623918761925228	0.904318590325061	0.568652635633708	0.641355485849764	0.473885193944781	0.65729356296415	0.667688805686067	0.578710935261413	0.595743700498297	0.65046169984515	0.667323627901057	0.569761170396372	0.733691529586059	0.730838673763173	0.660492832057458	0.625543967469911	0.573679363436023	0.697194420141698	0.525789293272993	0.752247465745669	0.694844855434237	0.716208976730238	0.692574341808075	0.881141741778929	0.688332940683069	0.723446052029832	0.661092131016066	0.737044643709575	0.620069179165875	0.781820522176359	0.738063888336268	0.668700902490825	0.596293342488818	0.616743332338037	0.715812334218711	0.735518113948004	0.671148209655071	0.745290318382527	0.763393285472862	0.479623855020895	0.580286768102162	0.711625002490585	0.622504619201709	0.820598837051973	0.335159285306831	1	0.857257669266505	0.8388996367231	0.833846278076145	0.64716956181532
TSPAN14	0.77244674407959	0.680658906797416	0.649833476461724	0.566885641989005	0.74269564470518	0.7452110310303	0.690423943206805	0.879248222603207	0.684694737175185	0.737887572588523	0.719581095847752	0.709203308579992	0.705021856586517	0.666402564411681	0.747034535729769	0.758236513613158	0.763854498654166	0.674095483678721	0.690714743862339	0.678697096768473	0.780118009089641	0.713961929867644	0.539239415855374	0.144698817954615	0.699590066290562	0.71891831860091	0.798066290409816	0.627050821158999	0.78986548819666	0.772166734921791	0.893578179951963	0.733421388896541	0.753476441411855	0.698231846747751	0.676679346633975	0.805948242261006	0.739460218199438	0.785254039972481	0.882608698642641	0.723305586735303	0.663682197174584	0.560328149175659	0.682789731912207	0.832466773060166	0.566220481531963	0.652321699898819	0.710994652946238	0.738604503149171	0.808302871459934	0.662261025174833	0.736030455646339	0.912062716480959	0.626368314941837	0.722935384768983	0.678532467720176	0.780775943730639	0.757970238059644	0.656347821239274	0.685575217661873	0.73157313896762	0.782791851523151	0.524130229873558	0.790967538320094	0.748022712535602	0.67083270964557	0.698830473589339	0.639834659862621	0.769258743283162	0.609751121200521	0.770292100711651	0.742343546276974	0.76034196387696	0.74832748616152	0.807410289869871	0.752309675015439	0.808678743415958	0.729470767620916	0.814489984952093	0.580570774670869	0.800035846620741	0.803794689104342	0.586638544316648	0.641420734065173	0.701041041506772	0.750072404101287	0.798269443646699	0.662770813999195	0.725313874102681	0.786706812896453	0.621751555447191	0.69747620079469	0.739762339021447	0.68172982851164	0.889278711612083	0.172545409582061	0.857257669266505	1	0.89085968573197	0.850639755272641	0.771823619586244
CD74	0.600713061639865	0.549849416503959	0.481606371621984	0.511756859651885	0.699699060593712	0.641538782359398	0.645248515929878	0.791560534790011	0.558439173384209	0.6420406125075	0.607007361650623	0.588498922737356	0.617428644944711	0.505543398862068	0.705705361137307	0.625878343279554	0.653900102838647	0.561247020675238	0.557222207004631	0.532835912658696	0.619795343327077	0.657907057711247	0.473186258381906	0.219033255457803	0.617048671636162	0.643400017245111	0.684797916362935	0.562106021293415	0.658282221324388	0.611289375403946	0.813140578420565	0.628398309814622	0.652560540230544	0.573916305537547	0.658213222203639	0.715997833064973	0.635927560626617	0.691378535682463	0.815857883226102	0.667765332689553	0.514629768079206	0.515127652010518	0.657040618635738	0.738427696119389	0.446088724678504	0.538396726785648	0.54150792066513	0.73054397328579	0.686382471569767	0.59733871034237	0.546227904520312	0.815029093531073	0.509067274016097	0.594679472766598	0.488756530546816	0.636226318113986	0.610476369545645	0.513467087570939	0.552251870575148	0.609369956834415	0.670495658900704	0.500260182839524	0.694130876544974	0.649175683744783	0.592174141497294	0.586223536806953	0.488616594567546	0.662324372587793	0.489000693631867	0.667078591028908	0.624054129710217	0.699396064234481	0.701387808851814	0.748280885257255	0.639875731707062	0.687716652396913	0.638036110451628	0.708726468785162	0.555823666758181	0.712551615451126	0.721689042506035	0.642889938049233	0.526930206805629	0.565012899464611	0.70601268588108	0.669549248749429	0.675168133223999	0.722888749722328	0.706274968812424	0.516941469340166	0.577574259543745	0.679522810332994	0.584868803141838	0.778858008148582	0.293417435966924	0.8388996367231	0.89085968573197	1	0.932942347146551	0.65644892548643
SORL1	0.622330663800242	0.572558608572371	0.484644820302764	0.646867471507957	0.80441846524681	0.701137451198231	0.714357232817223	0.784451482017018	0.631530657949053	0.69672985055981	0.653987960599758	0.653886827108244	0.683672838174706	0.520499869786227	0.787808497976807	0.639861683196746	0.694194798115848	0.601096198997173	0.604610539473625	0.560270065273432	0.649058921385674	0.768881750393201	0.482398725224698	0.474289500179261	0.633305795298068	0.660755080776073	0.720926200218466	0.563807900851174	0.689369328800462	0.654202726178071	0.831261380390378	0.684925550339479	0.704809407611129	0.589620287941112	0.771204327280037	0.767157623352506	0.702550360537496	0.726215099728304	0.828632731954286	0.777879275282417	0.537855890006777	0.611504339144353	0.781751017758617	0.678988441603794	0.478683308084091	0.567985776925652	0.552235803362851	0.835789701485506	0.708145723087818	0.732428046658056	0.569468992260118	0.799183176870045	0.602352593773907	0.628883275856277	0.474753202768802	0.625072122935267	0.667841425366613	0.552142163317634	0.580951420677457	0.656020862491115	0.666488186663986	0.610172034652475	0.728314854924219	0.682828219889605	0.68656706342568	0.597650533796243	0.492324617052615	0.716424833438256	0.525395723053047	0.717923405502127	0.677054562347547	0.780753136993925	0.773744579718971	0.699063118272004	0.687573150665989	0.708886868356158	0.692550410452831	0.753648981418171	0.74182800382089	0.736943454762571	0.783095646172234	0.792095265386984	0.552997205529084	0.589913678607578	0.766149635598646	0.697986915457079	0.817882237591236	0.839634281543315	0.76505146493439	0.505525203153727	0.593927829687271	0.77635348316398	0.607198215094077	0.789858769194778	0.466891868457185	0.833846278076145	0.850639755272641	0.932942347146551	1	0.710342937107318
CLEC2D	0.848739933250618	0.759588704024731	0.706391675063577	0.631122445916741	0.750850661269773	0.817882880359799	0.804438703859494	0.725516591498704	0.779451136914749	0.761061015424873	0.79373157654111	0.805209996808806	0.781148025748522	0.791317645507169	0.776951008865158	0.752213850060829	0.829172753302322	0.776344491735339	0.814596489088648	0.74545804858463	0.850578549353817	0.784031760580227	0.561107788926652	0.264344415761304	0.633607821165676	0.742617149407245	0.862689376158163	0.798196595359148	0.854875092140028	0.869062552653827	0.83185815703103	0.825788585674932	0.851348956357181	0.742803442935097	0.730785946226543	0.875873256902547	0.803594209141977	0.813002577882894	0.809288910539236	0.710961768478643	0.755669341287976	0.618546926713974	0.683890408871469	0.637718683094195	0.618820580484768	0.720715678577081	0.74593733225716	0.702659649970873	0.870945639310048	0.768516436366189	0.764622878795	0.795429945245826	0.707021075959473	0.775830236942707	0.727240087638957	0.80650186736414	0.798960781967818	0.744530615885607	0.820349539202785	0.813117961404655	0.757279690247405	0.592775194884702	0.83592103293517	0.69521028158571	0.673203866231417	0.773333242217103	0.652274303015306	0.821882785474173	0.648854534511874	0.75199185144819	0.798459448097466	0.793107078157727	0.805728546532423	0.536868677814909	0.807896455550265	0.787855444468663	0.818942442781872	0.835752653939126	0.680838923346181	0.737376476520101	0.88750016026732	0.511929315673789	0.725091640412517	0.784275388152875	0.841530524884006	0.82472821156483	0.733420745392552	0.771685755468078	0.781649289118799	0.719276691525015	0.779807488138404	0.805587242035505	0.723778185605074	0.84488815435224	0.236302955967609	0.64716956181532	0.771823619586244	0.65644892548643	0.710342937107318	1
