""	ERBB3	LRP6	KLRC2	ITGB8	PARD3	APLP2	EGFR	THY1	NOTCH4	CHRM3	NRCAM	TNFRSF12A	TNFRSF1A	NOTCH1	CELSR2	ERBB2	CD81	CD99L2	PILRB	CXADR	PLXNB2	CD47	F2R	CD9	SORT1	CADM1	MYLK	PDE1C	INSR	AR	SMAP1	GRM5	KCND2	LPP	CANX	PTPRA	PLXNB1	LRP1	ITGB1	ITGAV	PODXL	GRIN2B	ACKR3	KCNJ10	IL13RA2	PTPRS	LTBR	ITGA3	CNR1	SEMA4C	TRAF2	TNFRSF21	PRTG	NOTCH2	IGF1R	LRP8	ADCY9	EDNRB	MCAM	LRP4	IGF2R	RIPK1	LRP5	ERBB4	LINGO1	TNFRSF19	SLC16A1	MCFD2	GPR37L1	AMFR	RACK1	TSPAN5	SLC16A7	TFRC	RXRA	TSPAN15	HLA.DPA1	S1PR2	JMJD6	TNFRSF14	TRADD	CD2	ABCA1	CD63	TSPAN14	CD53	CD3D	CXCR4	ADGRE5	ENG	SORL1	CD74	C1QBP	ITGB2	CD44	RHBDF2	GPNMB	CD163	CD69	PTPRC
SORL1	0.561611192543892	0.71923032878256	0.195929962304859	0.759955956999097	0.756040225520539	0.837707953950338	0.318617157453247	0.729914871836374	0.737938618010036	0.757562933216046	0.807755463284926	0.740114964718266	0.809430146618749	0.775569248716343	0.772764481450716	0.767363149691619	0.846216308929437	0.786674494482603	0.801534288486625	0.597829712235346	0.836845455381707	0.793456685750728	0.712005408843477	0.800442705171374	0.819464874451477	0.782009160318583	0.69382040789548	0.731538120432011	0.696566774617624	0.771364073511794	0.740200719900494	0.524569657785142	0.657269596695134	0.814869694161174	0.847992206472308	0.804197581395588	0.748667450777535	0.764477258624423	0.837666347124474	0.814517803977254	0.759117016424266	0.658381464878223	0.64198893061387	0.661030451614136	0.724035103492581	0.64056938906647	0.805655806070539	0.745845513597371	0.658410015406003	0.66916025707949	0.605058112828812	0.774383939595937	0.684604384358167	0.798447635754828	0.79315499345644	0.632452110183101	0.75814039155967	0.775123974320175	0.741980552766863	0.73404149137568	0.805566916800371	0.81360389751081	0.752904553176213	0.764009707082343	0.5820365803064	0.773420131987801	0.798854231442015	0.807555641598151	0.718461774746621	0.824750899858908	0.684986488950804	0.779417578508947	0.719273296962883	0.812827731515166	0.850776648995655	0.645838633725993	0.875601584706434	0.554698468102386	0.725645575538799	0.786998117177574	0.806707966631675	0.289563366700771	0.841587895507084	0.806187836503907	0.870216875441794	0.766946071639714	0.264443656861416	0.56936221085074	0.826607159746152	0.613512793366309	1	0.855211892468154	0.653354902211473	0.785302353300565	0.703775204078661	0.88833630109864	0.683128799324975	0.763012560974657	0.282262370506542	0.619831826896196
CD74	0.398972619072781	0.47814907558097	0.0313067526426942	0.635072442332037	0.565259321155143	0.652166996848347	0.116822289083566	0.486264480594101	0.572376198917328	0.54039340018919	0.642926165123559	0.583602848917864	0.636434633001791	0.534793664108646	0.596611293865621	0.657507893093252	0.672253771063409	0.637206985119967	0.606919981757969	0.353199677876814	0.690478242962376	0.626974873263169	0.516342421411481	0.617483660976694	0.617355877381693	0.639271615727759	0.560431003678701	0.561306910869097	0.514809095332049	0.61299449871769	0.506963841497238	0.296317593668717	0.441057151265781	0.639986046639248	0.695891665806207	0.600344574765058	0.586970389011018	0.598392272843551	0.661604222825685	0.6727335022245	0.620447851657124	0.579890905054035	0.509458340316449	0.503769847794946	0.53134527386143	0.441850185835854	0.663964407632687	0.593944010409104	0.450038236780633	0.495378614152938	0.338781740288113	0.579460768337088	0.455936018943185	0.636889057880173	0.586621658278059	0.393167843806775	0.600804154258419	0.611552384855363	0.56299173073795	0.58647895396817	0.648303047031709	0.621735037165943	0.535126705356965	0.59887597070796	0.376579634667447	0.575560985249898	0.577623974563868	0.628041074540505	0.569669119888382	0.664508449844132	0.494821676992284	0.527156291535035	0.513950664849729	0.649890599718808	0.738040547048803	0.530504897486799	0.990232923945324	0.317410994168771	0.515919881603971	0.758691280492902	0.715347453991587	0.363846910278712	0.68376970647386	0.633205885422712	0.719172065304531	0.859817989060026	0.286910822839234	0.63970650754622	0.774338603531738	0.658702077183648	0.855211892468154	1	0.420374506627857	0.912538496885258	0.762736117253144	0.789415072767385	0.649392873815503	0.87842716831595	0.382482665483071	0.738095192177147
C1QBP	0.90878867672724	0.896259319166722	0.46274676471791	0.674612900076908	0.745862123127334	0.746099992237413	0.397417623991225	0.892657170245702	0.824571492805104	0.805670443702312	0.678877900689127	0.752210704093671	0.788019999436314	0.835838787343823	0.767190167149516	0.630705860089517	0.802563859985746	0.71565850317962	0.760730739946071	0.842587436219073	0.724876768988499	0.770572076582369	0.796750830382404	0.786626779544505	0.75260632059984	0.671760442228167	0.583542121467933	0.565210162126174	0.848082014161113	0.706246019746441	0.886504476410662	0.67715467492317	0.708120634409121	0.793523537298947	0.793819977924476	0.784604592396319	0.752926013616959	0.738179591475622	0.802668553658441	0.677895930147034	0.798509078954617	0.541004995473656	0.677918968685142	0.676853754678633	0.746332598939418	0.702763440238807	0.756333140550857	0.703161139032574	0.562656345985119	0.845337388636149	0.823990892483699	0.831414796749602	0.824466137647474	0.685785303296325	0.727398516475048	0.695572903272621	0.655309007991994	0.766758361821445	0.853251565349456	0.665506412790291	0.614754925944666	0.84437886181009	0.788835891792104	0.660942846083924	0.724775889403775	0.641426693231233	0.813093329807262	0.796957861894911	0.766714439577707	0.73916871104162	0.963265188681569	0.779928910297581	0.779525411213532	0.793123953592371	0.663810690691242	0.878111639691411	0.443142765947296	0.851762949382456	0.850382406751458	0.558931689338718	0.742309481498019	0.133889809769154	0.670239914360607	0.809425328035815	0.82423769540888	0.331927604638156	0.220128364111339	0.370501884151091	0.678466006252183	0.658492055810438	0.653354902211473	0.420374506627857	1	0.316093872493874	0.352069405656908	0.713556038557674	0.293859175968013	0.27445499855265	0.19066315531405	0.269294321856061
ITGB2	0.267508122719011	0.331376468497285	-0.0396110304720463	0.396967970819515	0.383650215378026	0.466805586216688	0.0536393366973318	0.302996249460371	0.405873986114955	0.359665180656353	0.424583931860054	0.406156425614622	0.422701860876424	0.38248034932786	0.380872718675717	0.420625699517461	0.493124868065312	0.416138216402728	0.464301506017438	0.208487763110303	0.47910555275838	0.435120124519428	0.38436650860388	0.441184281225948	0.410221143595651	0.464630599122588	0.357983242451457	0.352891847876198	0.365530446014948	0.394743178469029	0.358112825504359	0.146151741442285	0.256189375182926	0.451278506623664	0.515281662508828	0.415092296845693	0.356953816941709	0.387215583728991	0.486606724818921	0.450936288771299	0.39589730502096	0.347542413843043	0.327171530748286	0.288566119108441	0.31919515550901	0.289362514814776	0.4520435165679	0.378506461090914	0.280104538988157	0.360913495900154	0.289339956434784	0.430493055698957	0.305532874550283	0.437364048112265	0.410451657975926	0.265658360160745	0.390950061841077	0.395187074193922	0.409491516474987	0.362996855599441	0.531104785202246	0.470654204459582	0.367051598746111	0.403819330972055	0.220824462716246	0.374776610709999	0.40591205559944	0.437455267986253	0.343635700850708	0.470457868513271	0.424237780789045	0.393944647432366	0.350375749243671	0.644379581433565	0.555074194834591	0.438886122946084	0.900789854492339	0.21436139861022	0.387631916958617	0.793847167309377	0.62270219044283	0.478967498187953	0.510857316519682	0.438364989243515	0.576374519824512	0.966060087539159	0.428497842966999	0.735464416686962	0.688656089753504	0.606502680214967	0.785302353300565	0.912538496885258	0.316093872493874	1	0.847965286870097	0.682834218321437	0.745928080903971	0.955959585322416	0.494453468382915	0.841459119474012
CD44	0.312460422426989	0.387089692824707	-0.0657196777073466	0.487251582914144	0.496077049629479	0.544400449638389	0.0771496063491351	0.339870936477018	0.418005618589702	0.418258704871847	0.504115273271619	0.492354079694868	0.500209360939021	0.406266791454201	0.451776467418498	0.496960987238153	0.52232309359592	0.481541772136857	0.505945304053631	0.228732028439618	0.546602300607111	0.506507071980521	0.477526700800721	0.479512619977224	0.468967650503548	0.510156905098449	0.48885516152814	0.410204280159275	0.42730059555305	0.480710991826419	0.390163875679239	0.148618352938739	0.300021486766595	0.525222110094662	0.578990999857596	0.483176757561313	0.403718042309478	0.432488132940061	0.565658956536721	0.515205871966322	0.458963174413002	0.479861193272308	0.375096958917714	0.251905990418031	0.432681195628158	0.362666145487351	0.488720466424528	0.456082428683565	0.38770584793853	0.374895206313835	0.276830854468581	0.469270283820722	0.367792794739702	0.540423301418285	0.472941226166792	0.303713741586704	0.405110778535628	0.45164661338449	0.466524100805193	0.421988725382183	0.656751646931882	0.516861532256464	0.433440874051027	0.47201854677955	0.213325959969121	0.485453280645661	0.451521073177861	0.533993179881789	0.373090129926748	0.525522085854349	0.491232482591037	0.464101792112674	0.442003511297041	0.702797131137914	0.601999912615402	0.419353822882743	0.765223032151984	0.250758676985634	0.455730208872044	0.85920333354849	0.720084484750103	0.643520029946833	0.597325575749542	0.524130850181344	0.63865465437383	0.872268879768659	0.565356803805882	0.799080202979063	0.736316514450387	0.564029846825846	0.703775204078661	0.762736117253144	0.352069405656908	0.847965286870097	1	0.637109708490397	0.700077213568975	0.791506139115945	0.590528107850343	0.864477460792192
RHBDF2	0.647082892687401	0.754895143724599	0.391819272156724	0.782491908248942	0.796727570204658	0.843544926670268	0.370037171285083	0.786852784284842	0.779250069427208	0.812679442318641	0.822517552581489	0.790673994201482	0.839483784447297	0.756321962465126	0.818533845800663	0.727589504803506	0.881897045787565	0.80387590164213	0.774603726107907	0.717123564487212	0.85234549930137	0.817859961545005	0.729742648843129	0.837038303943191	0.832396098602725	0.813111492556764	0.736471581888375	0.740778977338045	0.744647285639433	0.784431667323058	0.77960038886854	0.595879365688573	0.742072787960779	0.836807299176867	0.873129489595053	0.835743472516947	0.809136502863059	0.825921999313061	0.851900550792112	0.821540406052331	0.791258390766375	0.670953665778563	0.629764576097796	0.718655715002963	0.773294907256965	0.704891946559982	0.817092858359018	0.791242778886068	0.70331246011483	0.714706041019135	0.531785819931832	0.844737017418913	0.756727473774645	0.816944437609219	0.827728388601758	0.683019285899054	0.789472032217392	0.79923585295811	0.765416488107098	0.779898676985571	0.795769297652233	0.848036692033754	0.774554365724511	0.794960876273256	0.672331746964773	0.781680609738361	0.815636332152127	0.830669197825525	0.769320237639498	0.838298171362	0.738247666999942	0.773231311543606	0.793770324045374	0.795558577197004	0.843266580420236	0.685760430181631	0.813636659657422	0.676496136519913	0.79790703471276	0.762994692748575	0.809100797821245	0.267574067137473	0.850504971403662	0.847721791077085	0.87892609167187	0.666803952301558	0.281898341855685	0.514411523179995	0.801004810817803	0.587466600536864	0.88833630109864	0.789415072767385	0.713556038557674	0.682834218321437	0.637109708490397	1	0.588092142201315	0.671104631127305	0.247602201040173	0.552308792667343
GPNMB	0.227604952439014	0.372956967852447	0.0783260619194902	0.433905529874154	0.448406117578368	0.534403273463022	0.158419473742212	0.35503501568114	0.370153522743871	0.391612415007883	0.495591368020568	0.460515507632019	0.456464374246126	0.398784732550608	0.423702590446379	0.39773692094567	0.524377589895671	0.438203017463911	0.453131120090995	0.259032654340695	0.501196064308108	0.457805677246233	0.386460712136574	0.483649776747422	0.466971153748479	0.533841465751942	0.443175432069465	0.464426136641879	0.410523291924197	0.454238880548493	0.367876587176536	0.206685443662684	0.336287033175647	0.487649408189919	0.530788058879002	0.460757810064155	0.417841736866771	0.435599129155951	0.513658742168849	0.494396882848647	0.360601624454005	0.390077477947838	0.269733038972433	0.324921854135571	0.396761690475932	0.349383955877729	0.449256719364421	0.413582721583771	0.400138423120299	0.299696259901311	0.218885719872594	0.50664069534608	0.33967051445856	0.496966751724792	0.508419910870206	0.342932470942409	0.472997566206378	0.426608836387075	0.418833240035552	0.431200840410156	0.646821469028842	0.46100466358505	0.469335720688699	0.502021727568447	0.281101485407414	0.464199131038625	0.452370346343894	0.481490939880312	0.360898757169992	0.532447936018968	0.390069384026027	0.438299817201618	0.401494600102579	0.660208403870504	0.58925651765634	0.355739924724599	0.669639687099579	0.255696117658275	0.438904899771454	0.67457706868305	0.529917880701992	0.199839852621053	0.591383983369762	0.483665884436849	0.531577889049523	0.724422012165739	0.17331451566533	0.417225300270029	0.54957514355196	0.412018574139732	0.683128799324975	0.649392873815503	0.293859175968013	0.745928080903971	0.700077213568975	0.588092142201315	1	0.787676736798181	0.130378517660199	0.535524522520701
CD163	0.226437465835557	0.300062081759502	0.00532785437154167	0.370704749344153	0.348851634920459	0.444731609779463	0.0734330898507858	0.288488719031136	0.370069519298494	0.32370225188556	0.397082989892879	0.375091972392304	0.402330039116372	0.351354948676028	0.356866484457594	0.379840950424279	0.472051766895052	0.388316447402086	0.413793333968359	0.215311820456065	0.452386818672487	0.411548406605935	0.329126517378414	0.422417482772922	0.390928626061568	0.44638820779125	0.332625405692213	0.349885304712349	0.338429733757661	0.360753192476822	0.328673795401858	0.160378452578589	0.257846538357904	0.418277088271417	0.484854142178416	0.385219900775619	0.345046477820636	0.377680781668433	0.447282907379055	0.427233271657457	0.361094260647886	0.322581836277789	0.298459392741126	0.288372813509886	0.300447972677964	0.280414326542399	0.430097198421992	0.365171932521323	0.282846265299653	0.333288374698852	0.24779684761025	0.426725061033612	0.279927328202151	0.40507115150078	0.391566422918307	0.251354932079313	0.392991331240141	0.366038328491852	0.36659806690382	0.337082913958014	0.504328494362701	0.423719720068736	0.358696682625155	0.380024892796225	0.223335498295258	0.356821010951078	0.379955995231493	0.405966135772445	0.32230408679407	0.437624747436367	0.362257729170212	0.348238548754175	0.31831321112187	0.643317409795617	0.545705991691693	0.379363629385732	0.858663382329927	0.195323140119711	0.35456942715934	0.705459600702773	0.526622219922129	0.278381998476161	0.497064524706936	0.409284197860986	0.539589480337609	0.89672250566891	0.238995330174137	0.569702093225489	0.611246008086603	0.558112496076667	0.763012560974657	0.87842716831595	0.27445499855265	0.955959585322416	0.791506139115945	0.671104631127305	0.787676736798181	1	0.296853550200651	0.703564811408755
CD69	0.203659828012367	0.123310958544381	-0.140338345653169	0.136294511253793	0.129253425012927	0.133657687049845	-0.0908491282520596	0.069171025445437	0.18589105146813	0.126548551663867	0.116151564836437	0.120918912023902	0.138539519911716	0.159691128208127	0.130501455414615	0.197205334385345	0.148603484767961	0.139888096514848	0.221152720355101	0.0195080105615717	0.15509726738024	0.171631315795983	0.257129647544742	0.136494191022463	0.110171824895069	0.107482239240641	0.0947482710923396	0.029954536955499	0.133505144515809	0.124727131388598	0.152546532177041	-0.069418446768764	0.017622914169294	0.16769212950301	0.199194687162317	0.151491298261896	0.0971324789007745	0.095123528047051	0.19387675928926	0.134196438037447	0.197752608002664	0.114080303336113	0.169173111243675	0.0630431048882786	0.0791831188748427	0.0391006821659983	0.157526496352746	0.105218351297187	-0.0161135328313426	0.165912051812645	0.171110827232369	0.106958869223239	0.109937000563636	0.144456297949054	0.0975972702224484	0.0402557405984285	0.0540502996015047	0.152677478097761	0.201420435654832	0.102222864001484	0.184186274687263	0.229796136857097	0.0675359215630296	0.0997559774438746	-0.0131276399275746	0.0778556624887069	0.125572700991954	0.148087830441891	0.130786356256857	0.165181292262721	0.300152900061187	0.150930074598523	0.150558230887446	0.256394323564147	0.161058062144854	0.290780348782662	0.36861837941933	0.0938327884185653	0.177701961507701	0.629903553165216	0.477116932255562	0.910983809905261	0.1316043833522	0.154945690088392	0.293710789341042	0.629592191165447	0.885225997949581	0.912841394082781	0.479680589885166	0.343464299913063	0.282262370506542	0.382482665483071	0.19066315531405	0.494453468382915	0.590528107850343	0.247602201040173	0.130378517660199	0.296853550200651	1	0.806031568600385
PTPRC	0.257531614013063	0.302128051311607	-0.0850843317167982	0.359267759300189	0.358631581175552	0.404430113270444	0.0403709683358684	0.232874340176737	0.347667376373329	0.311114607064145	0.364733017905831	0.349638079592342	0.346941063986303	0.337280203055387	0.342159765777793	0.369220403067422	0.398497599081494	0.357040639862704	0.435216853534846	0.133612886378885	0.400858412193335	0.401928117626546	0.429383810284082	0.354944229334844	0.339589126102175	0.395534584995051	0.327513315467834	0.284341993290306	0.332387986991374	0.341200935173091	0.318712452198972	0.082616441298524	0.207190553769605	0.415148848355416	0.457126972098782	0.376772410728142	0.299092879909054	0.316376266390759	0.433659377965377	0.392261427566136	0.340289114446616	0.348015868983761	0.289593564231445	0.190979172935757	0.283237159100802	0.271021712732815	0.35315104415267	0.314247474664129	0.213239907091377	0.304955144479184	0.249135244018566	0.339546118134709	0.284748115957465	0.394656079222795	0.355295634755016	0.24240976952668	0.29587093239729	0.336493751556235	0.379961535085009	0.321700947314452	0.506874202532626	0.439001506877237	0.316614764330418	0.366364995196887	0.165698489285619	0.320013857191447	0.35907123359139	0.397126721898653	0.290753870441562	0.416694246873196	0.412535463769367	0.361773311669955	0.354931247076007	0.537435090239577	0.457411851939379	0.400207566105926	0.735289540949755	0.18531027122647	0.381736444188679	0.834121526809977	0.64607556678272	0.83457600887166	0.436103424044528	0.377861069972798	0.524238870227847	0.897805786347872	0.744153603848215	0.93071684678822	0.698460678060536	0.509229346360381	0.619831826896196	0.738095192177147	0.269294321856061	0.841459119474012	0.864477460792192	0.552308792667343	0.535524522520701	0.703564811408755	0.806031568600385	1
